% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
4.106	0	0	411	7	11	26	7708	0
4.107	0	0	411	8	12	28	9422	0
4.108	0	0	411	9	13	28	9422	0
4.109	0	0	411	10	14	24	6882	0
4.124	0	0	413	5	2	28	9422	0
4.125	0	0	413	6	3	28	9422	0
4.126	0	0	413	7	4	28	9422	0
4.127	0	0	413	8	1	24	6882	0
4.128	0	0	413	9	5	24	6882	0
4.129	0	0	413	10	6	26	7708	0
4.13	0	0	414	1	7	24	6882	0
4.131	0	0	414	2	8	28	9422	0
4.132	0	0	414	3	9	28	9422	0
4.133	0	0	414	4	10	24	6882	0
4.134	0	0	414	5	11	26	7708	0
4.135	0	0	414	6	12	28	9422	0
4.136	0	0	414	7	13	28	9422	0
4.137	0	0	414	8	14	24	6882	0
4.152	0	0	416	3	2	28	9422	0
4.153	0	0	416	4	3	28	9422	0
4.154	0	0	416	5	4	28	9422	0
4.155	0	0	416	6	1	24	6882	0
4.156	0	0	416	7	5	24	6882	0
4.157	0	0	416	8	6	26	7708	0
4.158	0	0	416	9	7	24	6882	0
4.159	0	0	416	10	8	28	9422	0
4.16	0	0	417	1	9	28	9422	0
4.161	0	0	417	2	10	24	6882	0
4.162	0	0	417	3	11	26	7708	0
4.163	0	0	417	4	12	28	9422	0
4.164	0	0	417	5	13	28	9422	0
4.165	0	0	417	6	14	24	6882	0
4.18	0	0	419	1	2	28	9422	0
4.181	0	0	419	2	3	28	9422	0
4.182	0	0	419	3	4	28	9422	0
4.183	0	0	419	4	1	24	6882	0
4.184	0	0	419	5	5	24	6882	0
4.185	0	0	419	6	6	26	7708	0
4.186	0	0	419	7	7	24	6882	0
4.187	0	0	419	8	8	28	9422	0
4.188	0	0	419	9	9	28	9422	0
4.189	0	0	419	10	10	24	6882	0
4.19	0	0	420	1	11	26	7708	0
4.191	0	0	420	2	12	28	9422	0
4.192	0	0	420	3	13	28	9422	0
4.193	0	0	420	4	14	24	6882	0
4.208	0	0	421	9	2	28	9422	0
4.209	0	0	421	10	3	28	9422	0
4.21	0	0	422	1	4	28	9422	0
4.211	0	0	422	2	1	24	6882	0
4.212	0	0	422	3	5	24	6882	0
4.213	0	0	422	4	6	26	7708	0
4.214	0	0	422	5	7	24	6882	0
4.215	0	0	422	6	8	28	9422	0
4.216	0	0	422	7	9	28	9422	0
4.217	0	0	422	8	10	24	6882	0
4.218	0	0	422	9	11	26	7708	0
4.219	0	0	422	10	12	28	9422	0
4.22	0	0	423	1	13	28	9422	0
4.221	0	0	423	2	14	24	6882	0
4.236	0	0	424	7	2	28	9422	0
4.237	0	0	424	8	3	28	9422	0
4.238	0	0	424	9	4	28	9422	0
4.239	0	0	424	10	1	24	6882	0
4.24	0	0	425	1	5	24	6882	0
4.241	0	0	425	2	6	26	7708	0
4.242	0	0	425	3	7	24	6882	0
4.243	0	0	425	4	8	28	9422	0
4.244	0	0	425	5	9	28	9422	0
4.245	0	0	425	6	10	24	6882	0
4.246	0	0	425	7	11	26	7708	0
4.247	0	0	425	8	12	28	9422	0
4.248	0	0	425	9	13	28	9422	0
4.249	0	0	425	10	14	24	6882	0
4.264	0	0	427	5	2	28	9422	0
4.265	0	0	427	6	3	28	9422	0
4.266	0	0	427	7	4	28	9422	0
4.267	0	0	427	8	1	24	6882	0
4.268	0	0	427	9	5	24	6882	0
4.269	0	0	427	10	6	26	7708	0
4.27	0	0	428	1	7	24	6882	0
4.271	0	0	428	2	8	28	9422	0
4.272	0	0	428	3	9	28	9422	0
4.273	0	0	428	4	10	24	6882	0
4.274	0	0	428	5	11	26	7708	0
4.275	0	0	428	6	12	28	9422	0
4.276	0	0	428	7	13	28	9422	0
4.277	0	0	428	8	14	24	6882	0
4.292	0	0	430	3	2	28	9422	0
4.293	0	0	430	4	3	28	9422	0
4.294	0	0	430	5	4	28	9422	0
4.295	0	0	430	6	1	24	6882	0
4.296	0	0	430	7	5	24	6882	0
4.297	0	0	430	8	6	26	7708	0
4.298	0	0	430	9	7	24	6882	0
4.299	0	0	430	10	8	28	9422	0
4.3	0	0	431	1	9	28	9422	0
4.301	0	0	431	2	10	24	6882	0
4.302	0	0	431	3	11	26	7708	0
4.303	0	0	431	4	12	28	9422	0
4.304	0	0	431	5	13	28	9422	0
4.305	0	0	431	6	14	24	6882	0
4.32	0	0	433	1	2	28	9422	0
4.321	0	0	433	2	3	28	9422	0
4.322	0	0	433	3	4	28	9422	0
4.323	0	0	433	4	1	24	6882	0
4.324	0	0	433	5	5	24	6882	0
4.325	0	0	433	6	6	26	7708	0
4.326	0	0	433	7	7	24	6882	0
4.327	0	0	433	8	8	28	9422	0
4.328	0	0	433	9	9	28	9422	0
4.329	0	0	433	10	10	24	6882	0
4.33	0	0	434	1	11	26	7708	0
4.331	0	0	434	2	12	28	9422	0
4.332	0	0	434	3	13	28	9422	0
4.333	0	0	434	4	14	24	6882	0
4.348	0	0	435	9	2	28	9422	0
4.349	0	0	435	10	3	28	9422	0
4.35	0	0	436	1	4	28	9422	0
4.351	0	0	436	2	1	24	6882	0
4.352	0	0	436	3	5	24	6882	0
4.353	0	0	436	4	6	26	7708	0
4.354	0	0	436	5	7	24	6882	0
4.355	0	0	436	6	8	28	9422	0
4.356	0	0	436	7	9	28	9422	0
4.357	0	0	436	8	10	24	6882	0
4.358	0	0	436	9	11	26	7708	0
4.359	0	0	436	10	12	28	9422	0
4.36	0	0	437	1	13	28	9422	0
4.361	0	0	437	2	14	24	6882	0
4.376	0	0	438	7	2	28	9422	0
4.377	0	0	438	8	3	28	9422	0
4.378	0	0	438	9	4	28	9422	0
4.379	0	0	438	10	1	24	6882	0
4.38	0	0	439	1	5	24	6882	0
4.381	0	0	439	2	6	26	7708	0
4.382	0	0	439	3	7	24	6882	0
4.383	0	0	439	4	8	28	9422	0
4.384	0	0	439	5	9	28	9422	0
4.385	0	0	439	6	10	24	6882	0
4.386	0	0	439	7	11	26	7708	0
4.387	0	0	439	8	12	28	9422	0
4.388	0	0	439	9	13	28	9422	0
4.389	0	0	439	10	14	24	6882	0
4.404	0	0	441	5	2	28	9422	0
4.405	0	0	441	6	3	28	9422	0
4.406	0	0	441	7	4	28	9422	0
4.407	0	0	441	8	1	24	6882	0
4.408	0	0	441	9	5	24	6882	0
4.409	0	0	441	10	6	26	7708	0
4.41	0	0	442	1	7	24	6882	0
4.411	0	0	442	2	8	28	9422	0
4.412	0	0	442	3	9	28	9422	0
4.413	0	0	442	4	10	24	6882	0
4.414	0	0	442	5	11	26	7708	0
4.415	0	0	442	6	12	28	9422	0
4.416	0	0	442	7	13	28	9422	0
4.417	0	0	442	8	14	24	6882	0
4.432	0	0	444	3	2	28	9422	0
4.433	0	0	444	4	3	28	9422	0
4.434	0	0	444	5	4	28	9422	0
4.435	0	0	444	6	1	24	6882	0
4.436	0	0	444	7	5	24	6882	0
4.437	0	0	444	8	6	26	7708	0
4.438	0	0	444	9	7	24	6882	0
4.439	0	0	444	10	8	28	9422	0
4.44	0	0	445	1	9	28	9422	0
4.441	0	0	445	2	10	24	6882	0
4.442	0	0	445	3	11	26	7708	0
4.443	0	0	445	4	12	28	9422	0
4.444	0	0	445	5	13	28	9422	0
4.445	0	0	445	6	14	24	6882	0
4.46	0	0	447	1	2	28	9422	0
4.461	0	0	447	2	3	28	9422	0
4.462	0	0	447	3	4	28	9422	0
4.463	0	0	447	4	1	24	6882	0
4.464	0	0	447	5	5	24	6882	0
4.465	0	0	447	6	6	26	7708	0
4.466	0	0	447	7	7	24	6882	0
4.467	0	0	447	8	8	28	9422	0
4.468	0	0	447	9	9	28	9422	0
4.469	0	0	447	10	10	24	6882	0
4.47	0	0	448	1	11	26	7708	0
4.471	0	0	448	2	12	28	9422	0
4.472	0	0	448	3	13	28	9422	0
4.473	0	0	448	4	14	24	6882	0
4.488	0	0	449	9	2	28	9422	0
4.489	0	0	449	10	3	28	9422	0
4.49	0	0	450	1	4	28	9422	0
4.491	0	0	450	2	1	24	6882	0
4.492	0	0	450	3	5	24	6882	0
4.493	0	0	450	4	6	26	7708	0
4.494	0	0	450	5	7	24	6882	0
4.495	0	0	450	6	8	28	9422	0
4.496	0	0	450	7	9	28	9422	0
4.497	0	0	450	8	10	24	6882	0
4.498	0	0	450	9	11	26	7708	0
4.499	0	0	450	10	12	28	9422	0
4.5	0	0	451	1	13	28	9422	0
4.501	0	0	451	2	14	24	6882	0
4.516	0	0	452	7	2	28	9422	0
4.517	0	0	452	8	3	28	9422	0
4.518	0	0	452	9	4	28	9422	0
4.519	0	0	452	10	1	24	6882	0
4.52	0	0	453	1	5	24	6882	0
4.521	0	0	453	2	6	26	7708	0
4.522	0	0	453	3	7	24	6882	0
4.523	0	0	453	4	8	28	9422	0
4.524	0	0	453	5	9	28	9422	0
4.525	0	0	453	6	10	24	6882	0
4.526	0	0	453	7	11	26	7708	0
4.527	0	0	453	8	12	28	9422	0
4.528	0	0	453	9	13	28	9422	0
4.529	0	0	453	10	14	24	6882	0
4.544	0	0	455	5	2	28	9422	0
4.545	0	0	455	6	3	28	9422	0
4.546	0	0	455	7	4	28	9422	0
4.547	0	0	455	8	1	24	6882	0
4.548	0	0	455	9	5	24	6882	0
4.549	0	0	455	10	6	26	7708	0
4.55	0	0	456	1	7	24	6882	0
4.551	0	0	456	2	8	28	9422	0
4.552	0	0	456	3	9	28	9422	0
4.553	0	0	456	4	10	24	6882	0
4.554	0	0	456	5	11	26	7708	0
4.555	0	0	456	6	12	28	9422	0
4.556	0	0	456	7	13	28	9422	0
4.557	0	0	456	8	14	24	6882	0
4.572	0	0	458	3	2	28	9422	0
4.573	0	0	458	4	3	28	9422	0
4.574	0	0	458	5	4	28	9422	0
4.575	0	0	458	6	1	24	6882	0
4.576	0	0	458	7	5	24	6882	0
4.577	0	0	458	8	6	26	7708	0
4.578	0	0	458	9	7	24	6882	0
4.579	0	0	458	10	8	28	9422	0
4.58	0	0	459	1	9	28	9422	0
4.581	0	0	459	2	10	24	6882	0
4.582	0	0	459	3	11	26	7708	0
4.583	0	0	459	4	12	28	9422	0
4.584	0	0	459	5	13	28	9422	0
4.585	0	0	459	6	14	24	6882	0
4.6	0	0	461	1	2	28	9422	0
4.601	0	0	461	2	3	28	9422	0
4.602	0	0	461	3	4	28	9422	0
4.603	0	0	461	4	1	24	6882	0
4.604	0	0	461	5	5	24	6882	0
4.605	0	0	461	6	6	26	7708	0
4.606	0	0	461	7	7	24	6882	0
4.607	0	0	461	8	8	28	9422	0
4.608	0	0	461	9	9	28	9422	0
4.609	0	0	461	10	10	24	6882	0
4.61	0	0	462	1	11	26	7708	0
4.611	0	0	462	2	12	28	9422	0
4.612	0	0	462	3	13	28	9422	0
4.613	0	0	462	4	14	24	6882	0
4.628	0	0	463	9	2	28	9422	0
4.629	0	0	463	10	3	28	9422	0
4.63	0	0	464	1	4	28	9422	0
4.631	0	0	464	2	1	24	6882	0
4.632	0	0	464	3	5	24	6882	0
4.633	0	0	464	4	6	26	7708	0
4.634	0	0	464	5	7	24	6882	0
4.635	0	0	464	6	8	28	9422	0
4.636	0	0	464	7	9	28	9422	0
4.637	0	0	464	8	10	24	6882	0
4.638	0	0	464	9	11	26	7708	0
4.639	0	0	464	10	12	28	9422	0
4.64	0	0	465	1	13	28	9422	0
4.641	0	0	465	2	14	24	6882	0
4.656	0	0	466	7	2	28	9422	0
4.657	0	0	466	8	3	28	9422	0
4.658	0	0	466	9	4	28	9422	0
4.659	0	0	466	10	1	24	6882	0
4.66	0	0	467	1	5	24	6882	0
4.661	0	0	467	2	6	26	7708	0
4.662	0	0	467	3	7	24	6882	0
4.663	0	0	467	4	8	28	9422	0
4.664	0	0	467	5	9	28	9422	0
4.665	0	0	467	6	10	24	6882	0
4.666	0	0	467	7	11	26	7708	0
4.667	0	0	467	8	12	28	9422	0
4.668	0	0	467	9	13	28	9422	0
4.669	0	0	467	10	14	24	6882	0
4.684	0	0	469	5	2	28	9422	0
4.685	0	0	469	6	3	28	9422	0
4.686	0	0	469	7	4	28	9422	0
4.687	0	0	469	8	1	24	6882	0
4.688	0	0	469	9	5	24	6882	0
4.689	0	0	469	10	6	26	7708	0
4.69	0	0	470	1	7	24	6882	0
4.691	0	0	470	2	8	28	9422	0
4.692	0	0	470	3	9	28	9422	0
4.693	0	0	470	4	10	24	6882	0
4.694	0	0	470	5	11	26	7708	0
4.695	0	0	470	6	12	28	9422	0
4.696	0	0	470	7	13	28	9422	0
4.697	0	0	470	8	14	24	6882	0
4.712	0	0	472	3	2	28	9422	0
4.713	0	0	472	4	3	28	9422	0
4.714	0	0	472	5	4	28	9422	0
4.715	0	0	472	6	1	24	6882	0
4.716	0	0	472	7	5	24	6882	0
4.717	0	0	472	8	6	26	7708	0
4.718	0	0	472	9	7	24	6882	0
4.719	0	0	472	10	8	28	9422	0
4.72	0	0	473	1	9	28	9422	0
4.721	0	0	473	2	10	24	6882	0
4.722	0	0	473	3	11	26	7708	0
4.723	0	0	473	4	12	28	9422	0
4.724	0	0	473	5	13	28	9422	0
4.725	0	0	473	6	14	24	6882	0
4.74	0	0	475	1	2	28	9422	0
4.741	0	0	475	2	3	28	9422	0
4.742	0	0	475	3	4	28	9422	0
4.743	0	0	475	4	1	24	6882	0
4.744	0	0	475	5	5	24	6882	0
4.745	0	0	475	6	6	26	7708	0
4.746	0	0	475	7	7	24	6882	0
4.747	0	0	475	8	8	28	9422	0
4.748	0	0	475	9	9	28	9422	0
4.749	0	0	475	10	10	24	6882	0
4.75	0	0	476	1	11	26	7708	0
4.751	0	0	476	2	12	28	9422	0
4.752	0	0	476	3	13	28	9422	0
4.753	0	0	476	4	14	24	6882	0
4.768	0	0	477	9	2	28	9422	0
4.769	0	0	477	10	3	28	9422	0
4.77	0	0	478	1	4	28	9422	0
4.771	0	0	478	2	1	24	6882	0
4.772	0	0	478	3	5	24	6882	0
4.773	0	0	478	4	6	26	7708	0
4.774	0	0	478	5	7	24	6882	0
4.775	0	0	478	6	8	28	9422	0
4.776	0	0	478	7	9	28	9422	0
4.777	0	0	478	8	10	24	6882	0
4.778	0	0	478	9	11	26	7708	0
4.779	0	0	478	10	12	28	9422	0
4.78	0	0	479	1	13	28	9422	0
4.781	0	0	479	2	14	24	6882	0
4.796	0	0	480	7	2	28	9422	0
4.797	0	0	480	8	3	28	9422	0
4.798	0	0	480	9	4	28	9422	0
4.799	0	0	480	10	1	24	6882	0
4.8	0	0	481	1	5	24	6882	0
4.801	0	0	481	2	6	26	7708	0
4.802	0	0	481	3	7	24	6882	0
4.803	0	0	481	4	8	28	9422	0
4.804	0	0	481	5	9	28	9422	0
4.805	0	0	481	6	10	24	6882	0
4.806	0	0	481	7	11	26	7708	0
4.807	0	0	481	8	12	28	9422	0
4.808	0	0	481	9	13	28	9422	0
4.809	0	0	481	10	14	24	6882	0
4.824	0	0	483	5	2	28	9422	0
4.825	0	0	483	6	3	28	9422	0
4.826	0	0	483	7	4	28	9422	0
4.827	0	0	483	8	1	24	6882	0
4.828	0	0	483	9	5	24	6882	0
4.829	0	0	483	10	6	26	7708	0
4.83	0	0	484	1	7	24	6882	0
4.831	0	0	484	2	8	28	9422	0
4.832	0	0	484	3	9	28	9422	0
4.833	0	0	484	4	10	24	6882	0
4.834	0	0	484	5	11	26	7708	0
4.835	0	0	484	6	12	28	9422	0
4.836	0	0	484	7	13	28	9422	0
4.837	0	0	484	8	14	24	6882	0
4.852	0	0	486	3	2	28	9422	0
4.853	0	0	486	4	3	28	9422	0
4.854	0	0	486	5	4	28	9422	0
4.855	0	0	486	6	1	24	6882	0
4.856	0	0	486	7	5	24	6882	0
4.857	0	0	486	8	6	26	7708	0
4.858	0	0	486	9	7	24	6882	0
4.859	0	0	486	10	8	28	9422	0
4.86	0	0	487	1	9	28	9422	0
4.861	0	0	487	2	10	24	6882	0
4.862	0	0	487	3	11	26	7708	0
4.863	0	0	487	4	12	28	9422	0
4.864	0	0	487	5	13	28	9422	0
4.865	0	0	487	6	14	24	6882	0
4.88	0	0	489	1	2	28	9422	0
4.881	0	0	489	2	3	28	9422	0
4.882	0	0	489	3	4	28	9422	0
4.883	0	0	489	4	1	24	6882	0
4.884	0	0	489	5	5	24	6882	0
4.885	0	0	489	6	6	26	7708	0
4.886	0	0	489	7	7	24	6882	0
4.887	0	0	489	8	8	28	9422	0
4.888	0	0	489	9	9	28	9422	0
4.889	0	0	489	10	10	24	6882	0
4.89	0	0	490	1	11	26	7708	0
4.891	0	0	490	2	12	28	9422	0
4.892	0	0	490	3	13	28	9422	0
4.893	0	0	490	4	14	24	6882	0
4.908	0	0	491	9	2	28	9422	0
4.909	0	0	491	10	3	28	9422	0
4.91	0	0	492	1	4	28	9422	0
4.911	0	0	492	2	1	24	6882	0
4.912	0	0	492	3	5	24	6882	0
4.913	0	0	492	4	6	26	7708	0
4.914	0	0	492	5	7	24	6882	0
4.915	0	0	492	6	8	28	9422	0
4.916	0	0	492	7	9	28	9422	0
4.917	0	0	492	8	10	24	6882	0
4.918	0	0	492	9	11	26	7708	0
4.919	0	0	492	10	12	28	9422	0
4.92	0	0	493	1	13	28	9422	0
4.921	0	0	493	2	14	24	6882	0
4.936	0	0	494	7	2	28	9422	0
4.937	0	0	494	8	3	28	9422	0
4.938	0	0	494	9	4	28	9422	0
4.939	0	0	494	10	1	24	6882	0
4.94	0	0	495	1	5	24	6882	0
4.941	0	0	495	2	6	26	7708	0
4.942	0	0	495	3	7	24	6882	0
4.943	0	0	495	4	8	28	9422	0
4.944	0	0	495	5	9	28	9422	0
4.945	0	0	495	6	10	24	6882	0
4.946	0	0	495	7	11	26	7708	0
4.947	0	0	495	8	12	28	9422	0
4.948	0	0	495	9	13	28	9422	0
4.949	0	0	495	10	14	24	6882	0
4.964	0	0	497	5	2	28	9422	0
4.965	0	0	497	6	3	28	9422	0
4.966	0	0	497	7	4	28	9422	0
4.967	0	0	497	8	1	24	6882	0
4.968	0	0	497	9	5	24	6882	0
4.969	0	0	497	10	6	26	7708	0
4.97	0	0	498	1	7	24	6882	0
4.971	0	0	498	2	8	28	9422	0
4.972	0	0	498	3	9	28	9422	0
4.973	0	0	498	4	10	24	6882	0
4.974	0	0	498	5	11	26	7708	0
4.975	0	0	498	6	12	28	9422	0
4.976	0	0	498	7	13	28	9422	0
4.977	0	0	498	8	14	24	6882	0
4.992	0	0	500	3	2	28	9422	0
4.993	0	0	500	4	3	28	9422	0
4.994	0	0	500	5	4	28	9422	0
4.995	0	0	500	6	1	24	6882	0
4.996	0	0	500	7	5	24	6882	0
4.997	0	0	500	8	6	26	7708	0
4.998	0	0	500	9	7	24	6882	0
4.999	0	0	500	10	8	28	9422	0
